,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
BCL2,0.0051637916,0.004413139,0.0,0.0048593464,0.0029022843,0.003137425,0.0,0.0,0.0,0.0039188517,0.0,0.0,0.0,0.00295445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042644655,0.0,0.0,0.0,0.0048206113
IFNB1,0.0,0.0,0.0,0.003988036,0.0,0.0,0.0,0.006930387,0.0039726435,0.0043776794,0.0,0.0,0.004832365,0.0,0.0,0.0060533974,0.0042930883,0.0,0.0052264156,0.005292463,0.003939693,0.004451967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005309856
CCL4,0.0,0.0,0.0,0.011190487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017978854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0320445
SOCS3,0.0029967395,0.00441506,0.0067345337,0.0,0.0053792577,0.0035308287,0.0,0.0,0.0066185454,0.0,0.0042669987,0.0070023225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004357544
CD40,0.0,0.0,0.0,0.017201042,0.0,0.0,0.0,0.0,0.0038056457,0.0,0.0049423585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003717741
TNF,0.004343156,0.0,0.005858043,0.004665875,0.006218838,0.0,0.0,0.0066872374,0.005607658,0.0035374367,0.0037441074,0.004781088,0.0035445087,0.0,0.0,0.0034966676,0.0066262,0.0,0.0,0.0,0.0027446921,0.0,0.0,0.006198098,0.0,0.0,0.0,0.0,0.0,0.0,0.0048225815
IL18,0.005866943,0.0,0.0,0.0039839633,0.0,0.0,0.0,0.0,0.0,0.005717795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008511869
OSM,0.0061299284,0.004391297,0.0,0.0,0.024892872,0.0,0.0,0.0,0.03063127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025182724
HSPA4,0.0,0.0,0.0,0.0077160504,0.006029902,0.0,0.0,0.0,0.0075919293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005311675
APEX1,0.0,0.0,0.0,0.0,0.019062916,0.0,0.0,0.0,0.0,0.0,0.0,0.006982376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019175055
HSP90AB1,0.0,0.0,0.0,0.0,0.031489905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08038976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029577212
IL1B,0.0,0.0,0.0,0.017836139,0.050812867,0.0,0.0,0.058169134,0.053536206,0.024578927,0.0,0.0,0.030090349,0.0,0.0,0.0,0.02464027,0.0,0.0,0.0,0.06710661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055603635
BLK,0.0,0.0,0.0,0.0,0.0,0.0065548387,0.0,0.0,0.0,0.0,0.0,0.003925398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050056647
STAT5A,0.0028153735,0.0041112355,0.0,0.0,0.006540184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006224074
IL7R,0.0082797585,0.0,0.0,0.0,0.0,0.0044187987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076265454
JUNB,0.0,0.0,0.0,0.0,0.052528992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049769923
SLPI,0.0036518003,0.004190373,0.0,0.0051929415,0.004418071,0.0,0.0,0.0,0.0056944964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037730436
CDKN1C,0.0,0.0,0.0,0.0,0.0,0.0037826982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048208525,0.0,0.0,0.0,0.0,0.0,0.0,0.005156779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032695793
CAMK4,0.0,0.0,0.0,0.01554372,0.0,0.0,0.0,0.015158102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01577842
LGALS3,0.0,0.0,0.0,0.09527751,0.0,0.01572996,0.0,0.17239264,0.19635004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18449499
IL6,0.0035490673,0.0,0.0,0.0052889893,0.0043090833,0.0,0.0,0.00462157,0.0037645742,0.0,0.0,0.0032779782,0.0059360727,0.0,0.0,0.003463946,0.005210194,0.0,0.0077476674,0.0,0.004364587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166313
STAT5B,0.005737347,0.0032926812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055934736
MAFB,0.0,0.0,0.0,0.0,0.07389053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006554674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08368486
STAT3,0.0057152864,0.0,0.0,0.0,0.0057445145,0.0,0.0,0.0,0.010278779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009463121
CD19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006216539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006937187
MYC,0.0045894897,0.0,0.016983524,0.0,0.015919946,0.0068373103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019646818,0.0,0.031043643,0.0,0.0,0.02849323,0.0,0.0,0.0,0.0,0.01611935
FCER1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35169092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34935355
CCL5,0.0,0.0,0.0,0.035793778,0.032363076,0.0,0.0,0.048409715,0.03855067,0.061310325,0.0,0.0,0.0,0.0,0.0,0.017239934,0.10086205,0.0,0.0,0.104181826,0.0,0.0,0.0,0.0,0.0,0.0,0.13858992,0.0,0.0,0.0,0.039786465
FASLG,0.0,0.0,0.0,0.0059205163,0.005538813,0.0,0.0,0.0064617856,0.0045005116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004941617
MAPK8,0.0071226587,0.0,0.0,0.0043501323,0.0058706016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075407075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060998537
MYB,0.0,0.0,0.0,0.008234223,0.004954519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035643603
BIRC3,0.0,0.0,0.0,0.014244402,0.057868935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0723528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057065055
CD86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036611255,0.0,0.036442842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020791966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381085
CDKN2D,0.0,0.0,0.0,0.0,0.006274448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004721997
SOCS1,0.0044599264,0.0,0.0,0.012680255,0.024315154,0.0,0.0,0.0,0.027871829,0.0,0.024382573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02515842
MMP9,0.0,0.0,0.0,0.006988306,0.010847099,0.0,0.0,0.0,0.012668444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014721953
CDK4,0.0,0.0,0.0,0.0064250943,0.008794238,0.0032479423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065481816,0.0,0.0,0.0,0.0,0.004829794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006764682
CDKN2A,0.0,0.0,0.0,0.0,0.0,0.005407456,0.0,0.0,0.0,0.0,0.0050478685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00490567,0.0,0.0,0.0,0.0050233323
CEBPD,0.0,0.0,0.0,0.0,0.010512877,0.0,0.0,0.0,0.00970219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010535303
SH2D1A,0.0,0.0,0.0,0.0,0.0118713975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070183445
IL10,0.0047903885,0.005149781,0.0054385234,0.0069145104,0.0048387377,0.0037374105,0.0,0.007137452,0.0054177707,0.007320461,0.008247418,0.0,0.004733921,0.0,0.0,0.0,0.0069501414,0.0,0.0,0.0,0.0069503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0064841164,0.0,0.0,0.0045195515
CDKN1B,0.0,0.005140687,0.0,0.0,0.006485796,0.005220231,0.0,0.0,0.0052762623,0.0,0.008817161,0.0,0.0048203017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008835289,0.0033951958,0.0,0.0,0.004393343,0.0,0.0,0.0,0.0,0.0,0.006185908
PIK3R1,0.0037948745,0.0,0.013429027,0.0,0.013679263,0.0,0.0,0.0,0.014861484,0.0,0.0,0.0,0.0,0.0046208403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150850145
ACTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45478854,0.0,0.048082918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24741358
CCND2,0.004995379,0.0046194503,0.0,0.0,0.008185129,0.004064179,0.004895188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009536551,0.003294855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011484478
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040639252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007971974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048996545
LCK,0.0,0.0,0.0,0.053238433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06112177
ACAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047494676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005302112
ACP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006949247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030195063
TNFSF11,0.005169864,0.0,0.0,0.0,0.0032426897,0.0,0.0,0.0,0.0043723737,0.0038725564,0.0027953107,0.0,0.0035311542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005236189
SHC1,0.0042253626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006052467
PPIG,0.0,0.0035359587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011194365
NCAM1,0.0,0.0,0.0,0.0,0.0,0.0036435118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051919497,0.0,0.0,0.0,0.0058770757,0.0,0.0,0.005229087,0.0,0.0,0.0,0.0,0.0,0.0038661193
CTNND1,0.0,0.0,0.0,0.004483667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008216207
CBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004180581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008742031
CISH,0.00496212,0.0047544013,0.0,0.0,0.003549716,0.0,0.004248839,0.0,0.0,0.0,0.005079708,0.0,0.0,0.0,0.0,0.0063677286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060401866
LYZ,0.0,0.0,0.0,0.11348083,0.0,0.011121638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19659224
JUN,0.0,0.0047302316,0.0,0.010262544,0.0,0.0046690158,0.0,0.0,0.008696343,0.0,0.0,0.0,0.0,0.0039697182,0.0,0.0,0.0,0.0,0.009907821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012031573
IFI27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010037256,0.013568334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008953827
PTPN2,0.0033331504,0.0,0.0,0.0,0.0059611937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00805315
SPI1,0.0,0.0,0.0,0.0,0.11013114,0.0058981637,0.0,0.0,0.0,0.03928575,0.0,0.0,0.035260223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11531273
HBG1,0.0,0.0,0.0,0.0,0.0053974236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005088656
ECE1,0.0,0.0,0.0,0.0,0.0046232343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040496667
IRF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026992038,0.0,0.0,0.0,0.0,0.0,0.0,0.007473825,0.0,0.0,0.0072414097,0.0,0.0,0.006954043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027463153
CCL2,0.008757633,0.0,0.0,0.027008979,0.06615487,0.0,0.0,0.0,0.08656119,0.0,0.099417284,0.02499965,0.0,0.0,0.0,0.1150978,0.13582443,0.0,0.1363965,0.14101854,0.107249506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069917895
MMP7,0.0,0.0,0.0,0.0,0.0030828086,0.0,0.0,0.0,0.0075334026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005289018
IFIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054190904,0.0,0.0,0.0,0.0,0.0,0.0,0.004535415,0.0,0.0,0.0,0.0,0.0,0.006045114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045904354
OSGEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034245304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005889792
FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024370286,0.0,0.006464986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004174896
ID3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022098416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021680938
NPTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004881848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005124634
ACACA,0.004476616,0.0,0.0,0.0,0.0015437097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049435603
NF1,0.0043087173,0.0,0.0,0.0,0.0,0.0047827065,0.0,0.0044973195,0.0,0.0042046346,0.0,0.0,0.0,0.0034335363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005040315
ODC1,0.0,0.0,0.0,0.0073904186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008324854,0.0,0.0,0.0,0.0,0.005162321,0.0,0.0,0.0,0.0,0.010269329
CCNB1,0.0,0.0,0.0,0.0043745185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037090073,0.0042887693,0.0,0.0,0.0,0.0,0.0,0.0,0.0045534875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005264582
CXCL9,0.003635206,0.003961371,0.0,0.0,0.0052286494,0.0,0.0,0.0,0.005061558,0.004861804,0.005833832,0.0,0.0065493104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045105084
CTSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000621,0.0,0.0,0.0,0.0,0.008571201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14631215
CCL3,0.0,0.0,0.0,0.0,0.0,0.008262664,0.0,0.0,0.04440108,0.0,0.0,0.0,0.03266921,0.0,0.0,0.018615043,0.034097664,0.0,0.0,0.017607756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042454448
RETNLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061824606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038294178
HBB,0.005053032,0.0,0.0,0.0,0.0,0.0,0.012889634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045592103,0.0,0.005811786
ISG15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02177443,0.0,0.0,0.0,0.0,0.0,0.0,0.0064086523,0.0,0.0,0.0,0.0054042917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018855708
S100A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29326165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27821532
DPAGT1,0.005146121,0.0035455697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005268794
CD68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045003675,0.0,0.0,0.03891933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14056678
DLL1,0.0050929184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00654395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057635154
EBF1,0.0049354443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00839684
