,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
CDKN1C,0.0,0.0,0.0,0.0,0.0,0.0006783108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041706586,0.0,0.0,0.0,0.0,0.0,0.0,0.001552772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003852269
CAMK4,0.0,0.0,0.0,-0.0002735848,0.0,0.0,0.0,0.00050979963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031935796
LGALS3,0.0,0.0,0.0,0.013597223,0.0,0.023177067,0.0,-0.017802075,0.005031003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048190214
IL6,-6.379114e-05,0.0,0.0,-0.00019494613,0.000573387,0.0,0.0,-0.00034299764,-0.00012670118,0.0,0.0,-0.00045954427,0.0006618667,0.0,0.0,1.2549033e-05,0.002079742,0.0,0.00031612098,0.0,0.0003718617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.299091e-05
STAT5B,-0.00017703624,0.0009433545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017224411
MAFB,0.0,0.0,0.0,0.0,0.01307829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033412098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020474399
STAT3,0.0011021481,0.0,0.0,0.0,-0.0006994579,0.0,0.0,0.0,0.0009635465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7305883e-05
CD19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.344597e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00048697498
MYC,-0.0016213947,0.0,0.0026032496,0.0,-0.002067286,-0.00228689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023351007,0.0,0.025355602,0.0,0.0,0.01311661,0.0,0.0,0.0,0.0,-0.0026541431
FCER1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022563567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08054783
CCL5,0.0,0.0,0.0,-0.0028619922,-0.0030516032,0.0,0.0,0.013847897,-0.0011588183,0.043421272,0.0,0.0,0.0,0.0,0.0,1.5108068e-05,0.0045730732,0.0,0.0,0.0007471386,0.0,0.0,0.0,0.0,0.0,0.0,0.021551311,0.0,0.0,0.0,-0.005981839
FASLG,0.0,0.0,0.0,-0.0007663508,-7.314161e-05,0.0,0.0,0.0015327623,0.001310955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011234679
MAPK8,-4.688109e-05,0.0,0.0,0.00021828241,-0.0004941231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047395425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037307973
MYB,0.0,0.0,0.0,-0.0004670763,-3.6536752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9120416e-05
BIRC3,0.0,0.0,0.0,0.0030151433,-0.0034221243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025995186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009658745
CD86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046185865,0.0,-0.0037700601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013521997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012622188
CDKN2D,0.0,0.0,0.0,0.0,-4.8727077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014115415
SOCS1,-0.003130845,0.0,0.0,0.0002883807,-0.0019789576,0.0,0.0,0.0,0.009226121,0.0,0.0063569816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007914836
MMP9,0.0,0.0,0.0,-0.0012818219,0.00026454072,0.0,0.0,0.0,-0.0009806313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013288328
CDK4,0.0,0.0,0.0,0.00030926964,-0.00020880788,-0.0011343819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00032866056,0.0,0.0,0.0,0.0,-0.00097311306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001378399
CDKN2A,0.0,0.0,0.0,0.0,0.0,-3.9389943e-05,0.0,0.0,0.0,0.0,-0.0004522901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00028865237,0.0,0.0,0.0,-0.00013058758
CEBPD,0.0,0.0,0.0,0.0,0.0011504521,0.0,0.0,0.0,0.003031312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029146508
SH2D1A,0.0,0.0,0.0,0.0,-0.0009785849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014298356
IL10,0.00044791438,-0.00017517875,0.0004424883,0.00012639277,-3.8611375e-05,-2.2875636e-05,0.0,-0.0013111827,-0.00016704097,-0.00010088552,-0.00034978747,0.0,-0.0013362564,0.0,0.0,0.0,0.00077712425,0.0,0.0,0.0,-0.00042700092,0.0,0.0,0.0,0.0,0.0,0.0,0.0036304127,0.0,0.0,0.0016221323
CDKN1B,0.0,-0.0005359593,0.0,0.0,1.4913827e-05,-0.00069426355,0.0,0.0,-6.813381e-05,0.0,0.0005708139,0.0,0.00021488468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017189421,-0.0004518369,0.0,0.0,0.00022566733,0.0,0.0,0.0,0.0,0.0,-0.00060512254
PIK3R1,-0.0001146459,0.0,0.0008396835,0.0,-0.0007291945,0.0,0.0,0.0,-0.0014184781,0.0,0.0,0.0,0.0,0.00065708754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018655956
ACTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03471004,0.0,-0.030432343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031200368
CCND2,-0.00053214625,0.00095845776,0.0,0.0,-0.0011508733,-0.00090411754,0.0024225903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008122317,-0.0005085661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010475512
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003378128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017244437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033044512
LCK,0.0,0.0,0.0,-0.0038760894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01053508
ACAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023193257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016132429
ACP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007090065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003544631
TNFSF11,-0.00019707317,0.0,0.0,0.0,-0.00015113936,0.0,0.0,0.0,-0.00010481789,-0.00013736487,-7.856589e-06,0.0,4.0661107e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7611688e-05
SHC1,0.00070836034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041502836
PPIG,0.0,0.00058416475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028409336
NCAM1,0.0,0.0,0.0,0.0,0.0,-0.00016366917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021771004,0.0,0.0,0.0,-6.3385036e-05,0.0,0.0,0.00036330675,0.0,0.0,0.0,0.0,0.0,2.1349655e-05
CTNND1,0.0,0.0,0.0,-0.000350387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046967488
CBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044196524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005776682
CISH,-0.00033888445,0.0011792972,0.0,0.0,0.00030267797,0.0,0.0005266063,0.0,0.0,0.0,7.8730125e-05,0.0,0.0,0.0,0.0,-0.00015417495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001249711
LYZ,0.0,0.0,0.0,0.021958852,0.0,0.035369966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044647034
JUN,0.0,0.0059133093,0.0,-0.0019106318,0.0,0.00041772687,0.0,0.0,-0.003425831,0.0,0.0,0.0,0.0,0.00080737856,0.0,0.0,0.0,0.0,0.00095056975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001614141
IFI27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010686897,0.02187944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015268366
PTPN2,-0.00061583135,0.0,0.0,0.0,-0.0001326967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012255695
SPI1,0.0,0.0,0.0,0.0,0.011029829,0.013781573,0.0,0.0,0.0,0.011052405,0.0,0.0,-0.004160023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014750591
HBG1,0.0,0.0,0.0,0.0,-3.222189e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00033825255
ECE1,0.0,0.0,0.0,0.0,-0.0004919358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014898228
IRF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016838957,0.0,0.0,0.0,0.0,0.0,0.0,0.011188202,0.0,0.0,0.015234694,0.0,0.0,0.041696973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074320757
CCL2,0.076852635,0.0,0.0,0.015852809,0.01693102,0.0,0.0,0.0,0.0100082755,0.0,0.010508226,0.0068230433,0.0,0.0,0.0,0.010351081,0.023462167,0.0,0.060693126,0.005978639,0.024577776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038167845
MMP7,0.0,0.0,0.0,0.0,-0.00030421582,0.0,0.0,0.0,-1.0560956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016251835
IFIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032123007,0.0,0.0,0.0,0.0,0.0,0.0,0.024553228,0.0,0.0,0.0,0.0,0.0,0.08153144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008015324
OSGEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033298292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012716933
FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029406243,0.0,-0.00028083884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001795165
ID3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0057771583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025706096
NPTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2297434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24219e-07
ACACA,-0.00015296073,0.0,0.0,0.0,3.0468917e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.389799e-05
NF1,3.0648e-05,0.0,0.0,0.0,0.0,0.000579894,0.0,-0.00013261862,0.0,0.0006600338,0.0,0.0,0.0,0.00067539164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062271376
ODC1,0.0,0.0,0.0,-0.0008778611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00095310976,0.0,0.0,0.0,0.0,0.00085094647,0.0,0.0,0.0,0.0,-0.0017109502
CCNB1,0.0,0.0,0.0,0.00023266801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.741388e-06,0.00035147674,0.0,0.0,0.0,0.0,0.0,0.0,-8.98064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00088380306
CXCL9,0.00031725713,0.0002353623,0.0,0.0,0.00057738606,0.0,0.0,0.0,0.0011069899,0.00068231195,-0.00020738466,0.0,0.00044813714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004428234
CTSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015606204,0.0,0.0,0.0,0.0,0.0018509015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046670094
CCL3,0.0,0.0,0.0,0.0,0.0,0.00071356713,0.0,0.0,0.008599939,0.0,0.0,0.0,0.012292771,0.0,0.0,0.0066971607,0.08427172,0.0,0.0,0.0013468534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015235568
RETNLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4770703e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.743436e-05
HBB,0.00049739634,0.0,0.0,0.0,0.0,0.0,-0.0028257214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019142929,0.0,-0.0024518953
ISG15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06675937,0.0,0.0,0.0,0.0,0.0,0.0,0.04659891,0.0,0.0,0.0,-0.057076264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028691959
S100A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010342015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630562
DPAGT1,-0.00014723299,-0.0001902886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012139438
