,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
BCL2,0.05936839,0.05918027,0.0,0.057082873,0.05664087,0.055512667,0.0,0.0,0.0,0.058163255,0.0,0.0,0.0,0.056069862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054329105,0.0,0.0,0.0,0.056117736
IFNB1,0.0,0.0,0.0,0.056046356,0.0,0.0,0.0,0.056257118,0.056937028,0.058808707,0.0,0.0,0.05909745,0.0,0.0,0.05786995,0.05525884,0.0,0.056856077,0.05494663,0.05800136,0.058957558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056099407
CCL4,0.0,0.0,0.0,0.057423346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056363247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05769352
SOCS3,0.05900051,0.058935624,0.05592853,0.0,0.056540113,0.0567437,0.0,0.0,0.05730892,0.0,0.05693137,0.056165867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05693393
CD40,0.0,0.0,0.0,0.05594667,0.0,0.0,0.0,0.0,0.055793393,0.0,0.055945598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055961363
TNF,0.059037685,0.0,0.05573348,0.057204884,0.05634604,0.0,0.0,0.056026407,0.056543775,0.058146082,0.056793112,0.05630222,0.059748746,0.0,0.0,0.058248598,0.05525158,0.0,0.0,0.0,0.05735602,0.0,0.0,0.059247643,0.0,0.0,0.0,0.0,0.0,0.0,0.057275794
IL18,0.058184884,0.0,0.0,0.056672044,0.0,0.0,0.0,0.0,0.0,0.05838397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055606306
OSM,0.058876365,0.059149824,0.0,0.0,0.056055624,0.0,0.0,0.0,0.056176513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056364197
HSPA4,0.0,0.0,0.0,0.056703568,0.05551067,0.0,0.0,0.0,0.056023188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05582706
APEX1,0.0,0.0,0.0,0.0,0.056326114,0.0,0.0,0.0,0.0,0.0,0.0,0.055908423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055957597
HSP90AB1,0.0,0.0,0.0,0.0,0.057708092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05905362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058480244
IL1B,0.0,0.0,0.0,0.058012236,0.05703445,0.0,0.0,0.057317983,0.05791366,0.060235035,0.0,0.0,0.060413957,0.0,0.0,0.0,0.05769092,0.0,0.0,0.0,0.05808123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05787642
BLK,0.0,0.0,0.0,0.0,0.0,0.055545837,0.0,0.0,0.0,0.0,0.0,0.055490345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05634414
STAT5A,0.05842955,0.05892104,0.0,0.0,0.055560578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056006305
IL7R,0.05970072,0.0,0.0,0.0,0.0,0.05711502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056732547
JUNB,0.0,0.0,0.0,0.0,0.058173724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058996152
SLPI,0.05824861,0.05813077,0.0,0.05612261,0.05552767,0.0,0.0,0.0,0.055390816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05596242
CDKN1C,0.0,0.0,0.0,0.0,0.0,0.0557357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0559329,0.0,0.0,0.0,0.0,0.0,0.0,0.05670474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056359995
CAMK4,0.0,0.0,0.0,0.056271613,0.0,0.0,0.0,0.05589054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056417078
LGALS3,0.0,0.0,0.0,0.06167098,0.0,0.060243748,0.0,0.059960626,0.060091216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06062313
IL6,0.059526227,0.0,0.0,0.05707466,0.05665533,0.0,0.0,0.056883194,0.056649458,0.0,0.0,0.056484055,0.05889524,0.0,0.0,0.058274858,0.055209618,0.0,0.056621306,0.0,0.05707677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05614362
STAT5B,0.05861811,0.05826061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055698913
MAFB,0.0,0.0,0.0,0.0,0.057251465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056711517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05752002
STAT3,0.05865531,0.0,0.0,0.0,0.05568443,0.0,0.0,0.0,0.05665753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05563696
CD19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055888645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055821992
MYC,0.059228968,0.0,0.055522926,0.0,0.05629415,0.056396507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057201125,0.0,0.060073785,0.0,0.0,0.059085906,0.0,0.0,0.0,0.0,0.056634497
FCER1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06334796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063368775
CCL5,0.0,0.0,0.0,0.05811131,0.057472013,0.0,0.0,0.058849156,0.058196854,0.061251998,0.0,0.0,0.0,0.0,0.0,0.060712714,0.057919167,0.0,0.0,0.057799082,0.0,0.0,0.0,0.0,0.0,0.0,0.057074565,0.0,0.0,0.0,0.057553478
FASLG,0.0,0.0,0.0,0.056256533,0.055903923,0.0,0.0,0.055849724,0.05587288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056210257
MAPK8,0.058712423,0.0,0.0,0.056391407,0.055220496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057487834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05595988
MYB,0.0,0.0,0.0,0.056375988,0.055612016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05635961
BIRC3,0.0,0.0,0.0,0.057928227,0.0565099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057884168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057462662
CD86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056587715,0.0,0.05660376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057676345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056519926
CDKN2D,0.0,0.0,0.0,0.0,0.055566378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05585269
SOCS1,0.059103854,0.0,0.0,0.056453608,0.055730622,0.0,0.0,0.0,0.056518376,0.0,0.056450278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056316655
MMP9,0.0,0.0,0.0,0.056595135,0.0554762,0.0,0.0,0.0,0.05668416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05670287
CDK4,0.0,0.0,0.0,0.057364397,0.055459477,0.05558124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05767973,0.0,0.0,0.0,0.0,0.056510128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05631847
CDKN2A,0.0,0.0,0.0,0.0,0.0,0.055878036,0.0,0.0,0.0,0.0,0.055640735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054161787,0.0,0.0,0.0,0.05521391
CEBPD,0.0,0.0,0.0,0.0,0.055728447,0.0,0.0,0.0,0.05601544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056604825
SH2D1A,0.0,0.0,0.0,0.0,0.05525335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056010425
IL10,0.058443643,0.059762638,0.05462127,0.0572357,0.05673758,0.05657336,0.0,0.056269355,0.057402737,0.058802236,0.056161106,0.0,0.059936237,0.0,0.0,0.0,0.055463843,0.0,0.0,0.0,0.05754804,0.0,0.0,0.0,0.0,0.0,0.0,0.05996406,0.0,0.0,0.056652486
CDKN1B,0.0,0.058646183,0.0,0.0,0.05657059,0.056405704,0.0,0.0,0.056504965,0.0,0.05643987,0.0,0.059030384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05662059,0.05913797,0.0,0.0,0.05970599,0.0,0.0,0.0,0.0,0.0,0.05641327
PIK3R1,0.059040647,0.0,0.05471765,0.0,0.055909455,0.0,0.0,0.0,0.0559856,0.0,0.0,0.0,0.0,0.05565731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056626655
ACTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06695719,0.0,0.06711661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06867475
CCND2,0.059264235,0.058595777,0.0,0.0,0.056114055,0.055516146,0.05913203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057748605,0.058950655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056304574
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05496984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055982303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05562804
LCK,0.0,0.0,0.0,0.05669756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056412477
ACAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055553623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055826437
ACP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05863849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05610898
TNFSF11,0.05899454,0.0,0.0,0.0,0.05591173,0.0,0.0,0.0,0.05632315,0.059008442,0.055791695,0.0,0.058826875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055954993
SHC1,0.05813836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055362303
PPIG,0.0,0.05908959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055993967
NCAM1,0.0,0.0,0.0,0.0,0.0,0.055453908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058249116,0.0,0.0,0.0,0.05821978,0.0,0.0,0.0584608,0.0,0.0,0.0,0.0,0.0,0.05616058
CTNND1,0.0,0.0,0.0,0.056134693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055707693
CBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055440772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055758774
CISH,0.05893277,0.05900986,0.0,0.0,0.056014933,0.0,0.05881486,0.0,0.0,0.0,0.05567097,0.0,0.0,0.0,0.0,0.057477355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05556841
LYZ,0.0,0.0,0.0,0.061086733,0.0,0.06111923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06033053
JUN,0.0,0.059050083,0.0,0.05742546,0.0,0.057074048,0.0,0.0,0.0564682,0.0,0.0,0.0,0.0,0.05638395,0.0,0.0,0.0,0.0,0.05720768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056761473
IFI27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055966146,0.056245018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05675131
PTPN2,0.05820624,0.0,0.0,0.0,0.05562381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056675084
SPI1,0.0,0.0,0.0,0.0,0.056906242,0.057412438,0.0,0.0,0.0,0.060188938,0.0,0.0,0.060554367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057885766
HBG1,0.0,0.0,0.0,0.0,0.05570156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055275656
ECE1,0.0,0.0,0.0,0.0,0.055604033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056477793
IRF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056026258,0.0,0.0,0.0,0.0,0.0,0.0,0.05809455,0.0,0.0,0.056212924,0.0,0.0,0.05954187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056380637
CCL2,0.06284826,0.0,0.0,0.059863605,0.05973518,0.0,0.0,0.0,0.060469262,0.0,0.06057362,0.058276035,0.0,0.0,0.0,0.061561484,0.05920433,0.0,0.060851425,0.059353173,0.060776036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060271256
MMP7,0.0,0.0,0.0,0.0,0.05553614,0.0,0.0,0.0,0.05562401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562756
IFIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056330092,0.0,0.0,0.0,0.0,0.0,0.0,0.057697795,0.0,0.0,0.0,0.0,0.0,0.05817967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055733435
OSGEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05575028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05552288
FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05548144,0.0,0.058484852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055398725
ID3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057910345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05654841
NPTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054606915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056026332
ACACA,0.058135368,0.0,0.0,0.0,0.055787016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05541288
NF1,0.05874892,0.0,0.0,0.0,0.0,0.055791415,0.0,0.05572632,0.0,0.058657277,0.0,0.0,0.0,0.05554992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055981852
ODC1,0.0,0.0,0.0,0.055941932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05650928,0.0,0.0,0.0,0.0,0.05849714,0.0,0.0,0.0,0.0,0.055860467
CCNB1,0.0,0.0,0.0,0.056481607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057951123,0.055413984,0.0,0.0,0.0,0.0,0.0,0.0,0.05705276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055485196
CXCL9,0.05824729,0.058365863,0.0,0.0,0.055724103,0.0,0.0,0.0,0.056389697,0.058040313,0.055992097,0.0,0.057558887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056148987
CTSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058551747,0.0,0.0,0.0,0.0,0.058549155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05850909
CCL3,0.0,0.0,0.0,0.0,0.0,0.05720345,0.0,0.0,0.057988267,0.0,0.0,0.0,0.059582483,0.0,0.0,0.059400775,0.056422114,0.0,0.0,0.05745264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057713248
RETNLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055763327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055434603
HBB,0.059284557,0.0,0.0,0.0,0.0,0.0,0.059989024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0602735,0.0,0.056446888
ISG15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057530534,0.0,0.0,0.0,0.0,0.0,0.0,0.05946865,0.0,0.0,0.0,0.05665379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05773406
S100A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06322586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06376232
DPAGT1,0.05862819,0.05873003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05571081
CD68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05917027,0.0,0.0,0.060177177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057614096
DLL1,0.059005447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055296667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05584533
EBF1,0.058115207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555367
PAX5,0.05783532,0.058583178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056191564
NQO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05580918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056312352
