,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
STAT5A,0.0025113374,0.0045866114,0.0,0.0,0.0037004894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004998488
IL7R,0.018546104,0.0,0.0,0.0,0.0,0.035823833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032153446
JUNB,0.0,0.0,0.0,0.0,0.04304355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026796782
SLPI,0.004674388,0.0044755954,0.0,0.004341292,0.0039520105,0.0,0.0,0.0,0.0045832847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004575334
CDKN1C,0.0,0.0,0.0,0.0,0.0,0.004729137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053368765,0.0,0.0,0.0,0.0,0.0,0.0,0.007152577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00682501
CAMK4,0.0,0.0,0.0,0.0070729293,0.0,0.0,0.0,0.010643849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007133346
LGALS3,0.0,0.0,0.0,0.09494009,0.0,0.12312895,0.0,0.086750425,0.07124681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09511122
IL6,0.0055490346,0.0,0.0,0.0026703817,0.0039965315,0.0,0.0,0.004011069,0.0034168456,0.0,0.0,0.00347377,0.0036631818,0.0,0.0,0.003135066,0.0051632505,0.0,0.003948106,0.0,0.005483163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051395833
STAT5B,0.0026721777,0.0031488764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036922924
MAFB,0.0,0.0,0.0,0.0,0.1011546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047199808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059701186
STAT3,0.007667171,0.0,0.0,0.0,0.004291016,0.0,0.0,0.0,0.002118428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003658995
CD19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007113809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003809957
MYC,0.008029825,0.0,0.020249385,0.0,0.022621656,0.02394205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02766872,0.0,0.023293043,0.0,0.0,0.007050588,0.0,0.0,0.0,0.0,0.01674541
FCER1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26366448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19325534
CCL5,0.0,0.0,0.0,0.01550935,0.021757169,0.0,0.0,0.0362467,0.0052217157,0.047267627,0.0,0.0,0.0,0.0,0.0,0.005801111,0.057187155,0.0,0.0,0.0041205618,0.0,0.0,0.0,0.0,0.0,0.0,0.09527723,0.0,0.0,0.0,0.004663933
FASLG,0.0,0.0,0.0,0.0066778567,0.008347815,0.0,0.0,0.008535102,0.0036751041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007855608
MAPK8,0.005212684,0.0,0.0,0.004959787,0.005963697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004277998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004417375
MYB,0.0,0.0,0.0,0.0050136694,0.0051939995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042970623
BIRC3,0.0,0.0,0.0,0.010201549,0.02664959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025838172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01969332
CD86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025070693,0.0,0.013289489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05978425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033289175
CDKN2D,0.0,0.0,0.0,0.0,0.00616797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007329448
SOCS1,0.018497339,0.0,0.0,0.015744252,0.02968134,0.0,0.0,0.0,0.009109211,0.0,0.038291335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019704819
MMP9,0.0,0.0,0.0,0.002376606,0.0046526412,0.0,0.0,0.0,0.0043285172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050403606
CDK4,0.0,0.0,0.0,0.0016904691,0.007633978,0.0070269625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005476818,0.0,0.0,0.0,0.0,0.0061997557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00674672
CDKN2A,0.0,0.0,0.0,0.0,0.0,0.005746516,0.0,0.0,0.0,0.0,0.003535173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046627508,0.0,0.0,0.0,0.004744935
CEBPD,0.0,0.0,0.0,0.0,0.019568007,0.0,0.0,0.0,0.009018322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015648814
SH2D1A,0.0,0.0,0.0,0.0,0.007323274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00680159
IL10,0.006988604,0.0068591963,0.004264575,0.0052261725,0.0042864406,0.0055754413,0.0,0.0044242423,0.00608453,0.0044348324,0.0053149457,0.0,0.005276335,0.0,0.0,0.0,0.003102742,0.0,0.0,0.0,0.0059516407,0.0,0.0,0.0,0.0,0.0,0.0,0.0068867123,0.0,0.0,0.0061162035
CDKN1B,0.0,0.0034468092,0.0,0.0,0.003313901,0.0050929226,0.0,0.0,0.0030607556,0.0,0.004198009,0.0,0.00657216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005374231,0.00463847,0.0,0.0,0.0051502427,0.0,0.0,0.0,0.0,0.0,0.005931344
PIK3R1,0.007714825,0.0,0.0131489895,0.0,0.014003438,0.0,0.0,0.0,0.0084203165,0.0,0.0,0.0,0.0,0.010217986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007940354
ACTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17499858,0.0,0.19496106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097343385
CCND2,0.008064413,0.0059764003,0.0,0.0,0.0083268,0.008798642,0.0048007835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011098771,0.0041243494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006274851
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007176559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050230194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119062625
LCK,0.0,0.0,0.0,0.02572522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019822013
ACAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047850865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034907514
ACP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007273011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011614822
TNFSF11,0.004361731,0.0,0.0,0.0,0.0049899216,0.0,0.0,0.0,0.002934123,0.0040720534,0.0057256264,0.0,0.0047329143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003286135
SHC1,0.003475045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039125793
PPIG,0.0,0.004993014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016345114
NCAM1,0.0,0.0,0.0,0.0,0.0,0.0038782682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038225935,0.0,0.0,0.0,0.0067802686,0.0,0.0,0.005698865,0.0,0.0,0.0,0.0,0.0,0.006392754
CTNND1,0.0,0.0,0.0,0.004315557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038035512
CBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034071668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045096125
CISH,0.005056776,0.003509004,0.0,0.0,0.004383107,0.0,0.006800896,0.0,0.0,0.0,0.005273267,0.0,0.0,0.0,0.0,0.0046246722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002969169
LYZ,0.0,0.0,0.0,0.11659952,0.0,0.15439248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113625355
JUN,0.0,0.0034141324,0.0,0.0059178667,0.0,0.009084403,0.0,0.0,0.00586205,0.0,0.0,0.0,0.0,0.008451591,0.0,0.0,0.0,0.0,0.00563081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049509425
IFI27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086411156,0.04187588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05331285
PTPN2,0.005404254,0.0,0.0,0.0,0.006259728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044756345
SPI1,0.0,0.0,0.0,0.0,0.09038895,0.07529063,0.0,0.0,0.0,0.043455776,0.0,0.0,0.021065945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057291888
HBG1,0.0,0.0,0.0,0.0,0.0057902774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052101854
ECE1,0.0,0.0,0.0,0.0,0.007777477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046659647
IRF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06452567,0.0,0.0,0.0,0.0,0.0,0.0,0.0811637,0.0,0.0,0.05061762,0.0,0.0,0.08927267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03880973
CCL2,0.19950126,0.0,0.0,0.10237909,0.17299487,0.0,0.0,0.0,0.09803809,0.0,0.2918092,0.08925954,0.0,0.0,0.0,0.08221715,0.14622894,0.0,0.09346857,0.065062426,0.1558819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10032625
MMP7,0.0,0.0,0.0,0.0,0.0051927436,0.0,0.0,0.0,0.0053443364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005010699
IFIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15373372,0.0,0.0,0.0,0.0,0.0,0.0,0.18978433,0.0,0.0,0.0,0.0,0.0,0.1974954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07211474
OSGEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00566307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007000916
FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004188615,0.0,0.0064128535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038589132
ID3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013394718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008990428
NPTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038986173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004858138
ACACA,0.0043855584,0.0,0.0,0.0,0.0044775717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005695542
NF1,0.0056943153,0.0,0.0,0.0,0.0,0.006111851,0.0,0.004093844,0.0,0.0026381337,0.0,0.0,0.0,0.0050826357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004623272
ODC1,0.0,0.0,0.0,0.0027844647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073009417,0.0,0.0,0.0,0.0,0.0037279306,0.0,0.0,0.0,0.0,0.0044999085
CCNB1,0.0,0.0,0.0,0.0050065583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366954,0.008068474,0.0,0.0,0.0,0.0,0.0,0.0,0.002474309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051578786
CXCL9,0.00435746,0.0050474782,0.0,0.0,0.00683215,0.0,0.0,0.0,0.0044760727,0.0035020383,0.0051571154,0.0,0.006165946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005915307
CTSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092816055,0.0,0.0,0.0,0.0,0.10954736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12625639
CCL3,0.0,0.0,0.0,0.0,0.0,0.08573618,0.0,0.0,0.048753496,0.0,0.0,0.0,0.06482795,0.0,0.0,0.037433963,0.19290689,0.0,0.0,0.028271914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06689086
RETNLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005229512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043043173
HBB,0.005914605,0.0,0.0,0.0,0.0,0.0,0.004175216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007141176,0.0,0.005943538
ISG15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43769702,0.0,0.0,0.0,0.0,0.0,0.0,0.54171354,0.0,0.0,0.0,0.41730317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20004418
S100A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12817487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15646465
DPAGT1,0.0036278416,0.0060275034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049499017
CD68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06359969,0.0,0.0,0.03648461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087056145
DLL1,0.0048609823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004634871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005909938
EBF1,0.005373826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003248802
PAX5,0.0050295447,0.004214576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041306377
