,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
BCL2,0.054556347,0.057797253,0.0,0.055003352,0.05448652,0.05467031,0.0,0.0,0.0,0.05686962,0.0,0.0,0.0,0.05550022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053673536,0.0,0.0,0.0,0.05566488
IFNB1,0.0,0.0,0.0,0.057581164,0.0,0.0,0.0,0.057085194,0.057132076,0.057474412,0.0,0.0,0.057555765,0.0,0.0,0.057579197,0.056262948,0.0,0.060357533,0.059153132,0.05629336,0.0570123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057807934
CCL4,0.0,0.0,0.0,0.058065534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05874126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058277667
SOCS3,0.055137027,0.057777382,0.055765856,0.0,0.054350436,0.05575174,0.0,0.0,0.055441428,0.0,0.053775746,0.056046236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055485737
CD40,0.0,0.0,0.0,0.055809844,0.0,0.0,0.0,0.0,0.055537246,0.0,0.05420779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055676997
TNF,0.05618027,0.0,0.055983268,0.057141222,0.055140954,0.0,0.0,0.0565835,0.05692489,0.057288982,0.05455352,0.057075858,0.05733025,0.0,0.0,0.05620102,0.055801384,0.0,0.0,0.0,0.05609855,0.0,0.0,0.059043728,0.0,0.0,0.0,0.0,0.0,0.0,0.056693483
IL18,0.054310404,0.0,0.0,0.0544809,0.0,0.0,0.0,0.0,0.0,0.05620224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05503
OSM,0.05466056,0.05631004,0.0,0.0,0.05398584,0.0,0.0,0.0,0.054879826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05467266
HSPA4,0.0,0.0,0.0,0.055458147,0.054082364,0.0,0.0,0.0,0.054988723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05495126
APEX1,0.0,0.0,0.0,0.0,0.053709406,0.0,0.0,0.0,0.0,0.0,0.0,0.05526794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05485601
HSP90AB1,0.0,0.0,0.0,0.0,0.056982946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05709043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05702936
IL1B,0.0,0.0,0.0,0.05652017,0.054938108,0.0,0.0,0.05559271,0.056268513,0.057027154,0.0,0.0,0.056452952,0.0,0.0,0.0,0.05568903,0.0,0.0,0.0,0.05549252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055599637
BLK,0.0,0.0,0.0,0.0,0.0,0.055129223,0.0,0.0,0.0,0.0,0.0,0.05600191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054296367
STAT5A,0.054176293,0.056973428,0.0,0.0,0.053904653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544217
IL7R,0.05607902,0.0,0.0,0.0,0.0,0.056099445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05509031
JUNB,0.0,0.0,0.0,0.0,0.055548906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056833703
SLPI,0.054902654,0.057382874,0.0,0.055182718,0.05421535,0.0,0.0,0.0,0.055348504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0552293
CDKN1C,0.0,0.0,0.0,0.0,0.0,0.05485984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055770844,0.0,0.0,0.0,0.0,0.0,0.0,0.05423385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054585945
CAMK4,0.0,0.0,0.0,0.055143036,0.0,0.0,0.0,0.055019163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05522843
LGALS3,0.0,0.0,0.0,0.058364023,0.0,0.058784198,0.0,0.058869064,0.05703048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058330454
IL6,0.055581488,0.0,0.0,0.057239644,0.055424523,0.0,0.0,0.05729884,0.056478847,0.0,0.0,0.057457287,0.057480834,0.0,0.0,0.056792237,0.056273483,0.0,0.059817307,0.0,0.055970818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05631104
STAT5B,0.054299988,0.057374287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054343294
MAFB,0.0,0.0,0.0,0.0,0.055004735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057193607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056381553
STAT3,0.054833896,0.0,0.0,0.0,0.054162573,0.0,0.0,0.0,0.055366494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0549125
CD19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056016587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054593705
MYC,0.054949887,0.0,0.055932604,0.0,0.05393211,0.05570231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054504387,0.0,0.05857746,0.0,0.0,0.058459133,0.0,0.0,0.0,0.0,0.055151373
FCER1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05993118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06215372
CCL5,0.0,0.0,0.0,0.058141988,0.0574869,0.0,0.0,0.057931386,0.057114583,0.05962161,0.0,0.0,0.0,0.0,0.0,0.0573196,0.05858608,0.0,0.0,0.05985313,0.0,0.0,0.0,0.0,0.0,0.0,0.055889428,0.0,0.0,0.0,0.05868442
FASLG,0.0,0.0,0.0,0.055880554,0.054472797,0.0,0.0,0.05519443,0.055332698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055121522
MAPK8,0.054106392,0.0,0.0,0.05487583,0.053853564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054831367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05495566
MYB,0.0,0.0,0.0,0.05511827,0.053931482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054688018
BIRC3,0.0,0.0,0.0,0.05544452,0.055148236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055243175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055528264
CD86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05543069,0.0,0.053762544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055305015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055424012
CDKN2D,0.0,0.0,0.0,0.0,0.053260118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055282395
SOCS1,0.05675463,0.0,0.0,0.05640139,0.05595982,0.0,0.0,0.0,0.056944013,0.0,0.05537324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05729031
MMP9,0.0,0.0,0.0,0.054947596,0.05406146,0.0,0.0,0.0,0.055239387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05521407
CDK4,0.0,0.0,0.0,0.055613942,0.054543633,0.05559039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055647455,0.0,0.0,0.0,0.0,0.05461367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054976292
CDKN2A,0.0,0.0,0.0,0.0,0.0,0.054526784,0.0,0.0,0.0,0.0,0.05283145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052972693,0.0,0.0,0.0,0.05475477
CEBPD,0.0,0.0,0.0,0.0,0.05397352,0.0,0.0,0.0,0.055117797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054447927
SH2D1A,0.0,0.0,0.0,0.0,0.054107696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05475878
IL10,0.05513723,0.058487814,0.055469204,0.05578058,0.054898918,0.056394726,0.0,0.05592349,0.055663936,0.056749422,0.05371083,0.0,0.056665123,0.0,0.0,0.0,0.055984985,0.0,0.0,0.0,0.055638872,0.0,0.0,0.0,0.0,0.0,0.0,0.057807207,0.0,0.0,0.05562662
CDKN1B,0.0,0.058021627,0.0,0.0,0.054760635,0.05606543,0.0,0.0,0.05492606,0.0,0.053049814,0.0,0.057177834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05457021,0.055828236,0.0,0.0,0.05764369,0.0,0.0,0.0,0.0,0.0,0.056169044
PIK3R1,0.05452658,0.0,0.05576886,0.0,0.054630827,0.0,0.0,0.0,0.05439071,0.0,0.0,0.0,0.0,0.05551405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055089355
ACTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06505771,0.0,0.064262964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06395828
CCND2,0.054646768,0.056866925,0.0,0.0,0.05467703,0.05612707,0.057725597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054093443,0.055238076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054702424
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05446765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058636487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05512036
LCK,0.0,0.0,0.0,0.055368446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055063844
ACAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054361064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054155547
ACP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056012977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054606766
TNFSF11,0.05447788,0.0,0.0,0.0,0.054474078,0.0,0.0,0.0,0.055497695,0.056437653,0.052576713,0.0,0.056441855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055278383
SHC1,0.05351963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053908437
PPIG,0.0,0.05766962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05407107
NCAM1,0.0,0.0,0.0,0.0,0.0,0.05504874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057971757,0.0,0.0,0.0,0.0553041,0.0,0.0,0.056080043,0.0,0.0,0.0,0.0,0.0,0.05487799
CTNND1,0.0,0.0,0.0,0.054367326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054415327
CBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058772884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05467329
CISH,0.054283656,0.056732178,0.0,0.0,0.05474513,0.0,0.057707272,0.0,0.0,0.0,0.05338878,0.0,0.0,0.0,0.0,0.055409797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05540947
LYZ,0.0,0.0,0.0,0.058763564,0.0,0.058564812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058619548
JUN,0.0,0.05776397,0.0,0.055526935,0.0,0.056240875,0.0,0.0,0.055243593,0.0,0.0,0.0,0.0,0.056301642,0.0,0.0,0.0,0.0,0.05935658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055513687
IFI27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059122484,0.057528865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05824337
PTPN2,0.054801516,0.0,0.0,0.0,0.053708244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05463431
SPI1,0.0,0.0,0.0,0.0,0.055533446,0.05574014,0.0,0.0,0.0,0.05703836,0.0,0.0,0.057205476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055025257
HBG1,0.0,0.0,0.0,0.0,0.05389583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05415509
ECE1,0.0,0.0,0.0,0.0,0.05379371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054599024
IRF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05948385,0.0,0.0,0.0,0.0,0.0,0.0,0.05936464,0.0,0.0,0.06345995,0.0,0.0,0.05916853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059021704
CCL2,0.061626535,0.0,0.0,0.062928244,0.06162995,0.0,0.0,0.0,0.061698247,0.0,0.060250044,0.06357072,0.0,0.0,0.0,0.06230706,0.06235879,0.0,0.065449916,0.063016675,0.061989795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062271953
MMP7,0.0,0.0,0.0,0.0,0.05377891,0.0,0.0,0.0,0.05507674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054676425
IFIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06200565,0.0,0.0,0.0,0.0,0.0,0.0,0.061846144,0.0,0.0,0.0,0.0,0.0,0.062427133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06318059
OSGEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055757105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05467231
FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052446336,0.0,0.0552804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054389488
ID3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05374106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054827936
NPTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05606526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053799383
ACACA,0.05480345,0.0,0.0,0.0,0.054005325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05453669
NF1,0.054035597,0.0,0.0,0.0,0.0,0.0549326,0.0,0.054908715,0.0,0.057113014,0.0,0.0,0.0,0.055184204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05473099
ODC1,0.0,0.0,0.0,0.05414968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053758632,0.0,0.0,0.0,0.0,0.056932718,0.0,0.0,0.0,0.0,0.054143615
CCNB1,0.0,0.0,0.0,0.054870732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05588301,0.056010716,0.0,0.0,0.0,0.0,0.0,0.0,0.05450063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05446903
CXCL9,0.054833747,0.056626726,0.0,0.0,0.054163076,0.0,0.0,0.0,0.0548899,0.05642777,0.053801052,0.0,0.056106992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05549588
CTSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05809301,0.0,0.0,0.0,0.0,0.05901914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05819694
CCL3,0.0,0.0,0.0,0.0,0.0,0.059626132,0.0,0.0,0.058505785,0.0,0.0,0.0,0.060892384,0.0,0.0,0.058302067,0.059334256,0.0,0.0,0.06000669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059723992
RETNLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052929513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05415561
HBB,0.055471502,0.0,0.0,0.0,0.0,0.0,0.058018185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059425443,0.0,0.0560023
ISG15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07073192,0.0,0.0,0.0,0.0,0.0,0.0,0.069585726,0.0,0.0,0.0,0.06950974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07147592
S100A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06054143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06087628
DPAGT1,0.05400636,0.05695759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05474167
CD68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057498254,0.0,0.0,0.057715453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055981807
DLL1,0.054857384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055493217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053884786
EBF1,0.05412648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541407
PAX5,0.05408584,0.057119697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053836547
NQO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05562382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054364372
