,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
HSPA4,0.0,0.0,0.0,0.056310706,0.05640434,0.0,0.0,0.0,0.055942755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056219958
APEX1,0.0,0.0,0.0,0.0,0.055424593,0.0,0.0,0.0,0.0,0.0,0.0,0.056400158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055877328
HSP90AB1,0.0,0.0,0.0,0.0,0.057592094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058600985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058318548
IL1B,0.0,0.0,0.0,0.058379818,0.057088226,0.0,0.0,0.05713012,0.057513822,0.05965488,0.0,0.0,0.05995401,0.0,0.0,0.0,0.057525456,0.0,0.0,0.0,0.05830122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05825267
BLK,0.0,0.0,0.0,0.0,0.0,0.057130687,0.0,0.0,0.0,0.0,0.0,0.056197613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056031726
STAT5A,0.0582641,0.058357954,0.0,0.0,0.05567626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05547191
IL7R,0.05920037,0.0,0.0,0.0,0.0,0.057481915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05718764
JUNB,0.0,0.0,0.0,0.0,0.059107434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058291364
SLPI,0.05824833,0.05883829,0.0,0.055122197,0.05632683,0.0,0.0,0.0,0.055142332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056193303
CDKN1C,0.0,0.0,0.0,0.0,0.0,0.057050068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05695994,0.0,0.0,0.0,0.0,0.0,0.0,0.056535047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056060027
CAMK4,0.0,0.0,0.0,0.05573786,0.0,0.0,0.0,0.055855054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05569312
LGALS3,0.0,0.0,0.0,0.060134612,0.0,0.06205057,0.0,0.059731223,0.0605834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06041857
IL6,0.058684003,0.0,0.0,0.055977754,0.056051426,0.0,0.0,0.05596285,0.056014635,0.0,0.0,0.055932462,0.05852834,0.0,0.0,0.058784716,0.055692874,0.0,0.056679465,0.0,0.056870945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05574309
STAT5B,0.058565676,0.058968924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055624656
MAFB,0.0,0.0,0.0,0.0,0.056491394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058781378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05695657
STAT3,0.05888487,0.0,0.0,0.0,0.05534302,0.0,0.0,0.0,0.05590447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055683434
CD19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05576151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05617254
MYC,0.058929782,0.0,0.05548047,0.0,0.055981774,0.05742641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057699203,0.0,0.059510313,0.0,0.0,0.05930283,0.0,0.0,0.0,0.0,0.056176
FCER1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06331571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062814325
CCL5,0.0,0.0,0.0,0.05704703,0.057091396,0.0,0.0,0.058343776,0.057357915,0.06064927,0.0,0.0,0.0,0.0,0.0,0.060392432,0.058507223,0.0,0.0,0.057189018,0.0,0.0,0.0,0.0,0.0,0.0,0.05710631,0.0,0.0,0.0,0.0577461
FASLG,0.0,0.0,0.0,0.055814553,0.055285484,0.0,0.0,0.055835254,0.05551075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05647344
MAPK8,0.058471374,0.0,0.0,0.055986017,0.0556005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056555927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05588892
MYB,0.0,0.0,0.0,0.05604992,0.05503712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055695236
BIRC3,0.0,0.0,0.0,0.057938017,0.05680706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05864378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057383817
CD86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056134105,0.0,0.0565764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056396145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056116104
CDKN2D,0.0,0.0,0.0,0.0,0.055339344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055539258
SOCS1,0.05881501,0.0,0.0,0.056545604,0.05617682,0.0,0.0,0.0,0.055889696,0.0,0.056731533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056694083
MMP9,0.0,0.0,0.0,0.056130417,0.056134056,0.0,0.0,0.0,0.055789262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056208104
CDK4,0.0,0.0,0.0,0.056249816,0.05597251,0.056835033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058313448,0.0,0.0,0.0,0.0,0.05655964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056036998
CDKN2A,0.0,0.0,0.0,0.0,0.0,0.05666973,0.0,0.0,0.0,0.0,0.05670836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054029435,0.0,0.0,0.0,0.056052346
CEBPD,0.0,0.0,0.0,0.0,0.05558943,0.0,0.0,0.0,0.05634561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056284286
SH2D1A,0.0,0.0,0.0,0.0,0.056144573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056205027
IL10,0.05922135,0.05928222,0.055728715,0.05663653,0.056406282,0.05770167,0.0,0.056483466,0.056812532,0.05853492,0.056841742,0.0,0.059862774,0.0,0.0,0.0,0.05594976,0.0,0.0,0.0,0.05758513,0.0,0.0,0.0,0.0,0.0,0.0,0.059088595,0.0,0.0,0.056882113
CDKN1B,0.0,0.059041638,0.0,0.0,0.055779267,0.057189275,0.0,0.0,0.055405103,0.0,0.05671085,0.0,0.058532458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05699414,0.059007447,0.0,0.0,0.058719866,0.0,0.0,0.0,0.0,0.0,0.056252766
PIK3R1,0.059313945,0.0,0.056418233,0.0,0.05624302,0.0,0.0,0.0,0.055938564,0.0,0.0,0.0,0.0,0.057861716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05625559
ACTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668105,0.0,0.070324644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067601316
CCND2,0.05812338,0.0581521,0.0,0.0,0.056098174,0.057181634,0.059180863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056762658,0.05883994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056349836
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054581083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05581827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05635608
LCK,0.0,0.0,0.0,0.05587082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056237526
ACAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055221982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05549137
ACP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058253903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05618574
TNFSF11,0.058458935,0.0,0.0,0.0,0.05519678,0.0,0.0,0.0,0.055585116,0.05803158,0.056118496,0.0,0.058348127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05513419
SHC1,0.05831664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055541508
PPIG,0.0,0.059579037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056197107
NCAM1,0.0,0.0,0.0,0.0,0.0,0.056670945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05877422,0.0,0.0,0.0,0.05800851,0.0,0.0,0.05846467,0.0,0.0,0.0,0.0,0.0,0.05535847
CTNND1,0.0,0.0,0.0,0.05505687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055004306
CBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056689374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055371713
CISH,0.058675647,0.058078308,0.0,0.0,0.054854523,0.0,0.058351982,0.0,0.0,0.0,0.056101136,0.0,0.0,0.0,0.0,0.058790267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055802703
LYZ,0.0,0.0,0.0,0.060735755,0.0,0.061440855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06057948
JUN,0.0,0.059144307,0.0,0.05669381,0.0,0.057836108,0.0,0.0,0.05714366,0.0,0.0,0.0,0.0,0.058128737,0.0,0.0,0.0,0.0,0.058083594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056716662
IFI27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056537293,0.055868097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05647265
PTPN2,0.058710027,0.0,0.0,0.0,0.055948935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05648169
SPI1,0.0,0.0,0.0,0.0,0.057231378,0.05891016,0.0,0.0,0.0,0.05929961,0.0,0.0,0.06010581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05812598
HBG1,0.0,0.0,0.0,0.0,0.05537669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056021262
ECE1,0.0,0.0,0.0,0.0,0.0555543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05561509
IRF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056578428,0.0,0.0,0.0,0.0,0.0,0.0,0.059316736,0.0,0.0,0.057043087,0.0,0.0,0.059355546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056142516
CCL2,0.06252911,0.0,0.0,0.059579354,0.05980603,0.0,0.0,0.0,0.060206395,0.0,0.060535897,0.058710255,0.0,0.0,0.0,0.061834097,0.06000027,0.0,0.060851894,0.05924993,0.06101974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060291488
MMP7,0.0,0.0,0.0,0.0,0.0555681,0.0,0.0,0.0,0.0549242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055885267
IFIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555157,0.0,0.0,0.0,0.0,0.0,0.0,0.058388613,0.0,0.0,0.0,0.0,0.0,0.059180886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056025803
OSGEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056423508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05613631
FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056137413,0.0,0.058647435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05581019
ID3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05788815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056246012
NPTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057448894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05651111
ACACA,0.058128607,0.0,0.0,0.0,0.05536738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04991471
NF1,0.058594607,0.0,0.0,0.0,0.0,0.05783447,0.0,0.055485565,0.0,0.05819868,0.0,0.0,0.0,0.057804443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562359
ODC1,0.0,0.0,0.0,0.055861343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056367625,0.0,0.0,0.0,0.0,0.05935342,0.0,0.0,0.0,0.0,0.05606382
CCNB1,0.0,0.0,0.0,0.056510232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058360238,0.056901623,0.0,0.0,0.0,0.0,0.0,0.0,0.056301195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056078844
CXCL9,0.058889937,0.058598243,0.0,0.0,0.05597757,0.0,0.0,0.0,0.055882026,0.05846443,0.056713343,0.0,0.05796849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05572931
CTSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057653558,0.0,0.0,0.0,0.0,0.06045131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058075167
CCL3,0.0,0.0,0.0,0.0,0.0,0.058208436,0.0,0.0,0.05737109,0.0,0.0,0.0,0.060637273,0.0,0.0,0.059839834,0.057606768,0.0,0.0,0.056890797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058254827
RETNLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055336684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055678457
HBB,0.059637506,0.0,0.0,0.0,0.0,0.0,0.060081195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06035564,0.0,0.056718756
ISG15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05803599,0.0,0.0,0.0,0.0,0.0,0.0,0.059411384,0.0,0.0,0.0,0.056643207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057621967
S100A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062716275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637037
DPAGT1,0.05828498,0.058002662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055494495
CD68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05995235,0.0,0.0,0.05989157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057386745
DLL1,0.058400284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055807132
EBF1,0.05866328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05570959
PAX5,0.05832827,0.05845611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054713868
NQO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055626936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055971254
