,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
CAMK4,0.0,0.0,0.0,-0.008204369,0.0,0.0,0.0,0.000982942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004466475
LGALS3,0.0,0.0,0.0,0.063213006,0.0,0.1942555,0.0,0.012953317,0.0073146643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04220328
IL6,0.0018196667,0.0,0.0,0.0006657334,-6.681374e-05,0.0,0.0,-0.0011892195,-0.0024563498,0.0,0.0,0.0023912443,0.00031772596,0.0,0.0,-0.00020101448,0.0014012826,0.0,0.00032193406,0.0,0.003107064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027495394
STAT5B,0.0026512605,0.0006745363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006830009
MAFB,0.0,0.0,0.0,0.0,0.03475553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070237085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203281
STAT3,-0.0009987575,0.0,0.0,0.0,0.00025659808,0.0,0.0,0.0,0.00019714222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030362625
CD19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017351403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022628228
MYC,-0.00020335444,0.0,0.0023986185,0.0,-0.0031552978,-0.015781859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004242174,0.0,0.014412913,0.0,0.0,0.013191382,0.0,0.0,0.0,0.0,-0.003102291
FCER1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07909031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084096804
CCL5,0.0,0.0,0.0,-0.013063522,-0.017984455,0.0,0.0,0.009938421,-0.0030444113,0.02544408,0.0,0.0,0.0,0.0,0.0,0.0044725733,0.07980128,0.0,0.0,0.058107436,0.0,0.0,0.0,0.0,0.0,0.0,0.15880701,0.0,0.0,0.0,-0.010302667
FASLG,0.0,0.0,0.0,-0.004723556,-0.0030698443,0.0,0.0,-6.630241e-05,-0.00023603928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013461846
MAPK8,0.00010514264,0.0,0.0,-0.0006329278,-0.0018303397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006629913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020597796
MYB,0.0,0.0,0.0,0.0032636463,-0.0018212514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00091349427
BIRC3,0.0,0.0,0.0,0.008842572,-0.023141842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008155765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012426671
CD86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015471444,0.0,0.008355871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057745324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070727416
CDKN2D,0.0,0.0,0.0,0.0,0.0015833987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008832938
SOCS1,0.0018610057,0.0,0.0,-0.0063608764,-0.010724989,0.0,0.0,0.0,0.0019561886,0.0,-0.005175824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005751678
MMP9,0.0,0.0,0.0,0.0024738477,0.004186649,0.0,0.0,0.0,0.00070284586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8704479e-05
CDK4,0.0,0.0,0.0,0.0020936218,-0.0017428529,-0.0074244468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007491724,0.0,0.0,0.0,0.0,0.00012598504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030078413
CDKN2A,0.0,0.0,0.0,0.0,0.0,0.0005459972,0.0,0.0,0.0,0.0,0.00051904446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007326482,0.0,0.0,0.0,-0.0022146753
CEBPD,0.0,0.0,0.0,0.0,0.003203626,0.0,0.0,0.0,0.00064644305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034134306
SH2D1A,0.0,0.0,0.0,0.0,-0.0051516853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004649298
IL10,0.0035420444,0.00044712238,-0.0006240287,0.0018849686,0.004129359,0.0030723498,0.0,0.0009313336,-0.0011131688,0.0022397886,0.0055924645,0.0,0.0017509612,0.0,0.0,0.0,0.006979002,0.0,0.0,0.0,0.0023225497,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018647542,0.0,0.0,0.00028498183
CDKN1B,0.0,-0.0015259373,0.0,0.0,-0.0034341677,-0.0065038367,0.0,0.0,-0.0022778425,0.0,-0.0020569435,0.0,-0.0010309947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037639393,-0.001749913,0.0,0.0,-0.0019897176,0.0,0.0,0.0,0.0,0.0,-0.0033519312
PIK3R1,-0.0015032568,0.0,0.004010166,0.0,-0.005232283,0.0,0.0,0.0,-0.00024100002,0.0,0.0,0.0,0.0,-0.012170671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002799059
ACTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10015658,0.0,0.43686485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08246861
CCND2,0.001084761,-0.0014932484,0.0,0.0,-0.0030164164,-0.0051391893,-0.0011027531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005066326,-0.0011552746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012392821
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00079678546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014919619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1062536e-05
LCK,0.0,0.0,0.0,-0.03416249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0121492855
ACAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027371286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002566271
ACP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008507345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030120304
TNFSF11,0.00021069948,0.0,0.0,0.0,0.00021502888,0.0,0.0,0.0,-0.00061926583,0.00018859464,-0.00042508045,0.0,-0.0022223971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031106402
SHC1,0.0027760868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015089425
PPIG,0.0,-0.0035425157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029904838
NCAM1,0.0,0.0,0.0,0.0,0.0,0.001120094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011710737,0.0,0.0,0.0,0.00034941995,0.0,0.0,-0.0009076074,0.0,0.0,0.0,0.0,0.0,-6.44198e-05
CTNND1,0.0,0.0,0.0,0.003160964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011011056
CBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00077511114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002564508
CISH,0.0026574002,0.0015723472,0.0,0.0,-0.00093583594,0.0,0.0024452112,0.0,0.0,0.0,0.0013917887,0.0,0.0,0.0,0.0,0.0021569969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3023766e-05
LYZ,0.0,0.0,0.0,0.10399826,0.0,0.24922416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047485184
JUN,0.0,8.556179e-05,0.0,-0.0050776307,0.0,-0.007939343,0.0,0.0,0.0016018178,0.0,0.0,0.0,0.0,-0.004320758,0.0,0.0,0.0,0.0,0.0106739085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009639004
IFI27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006505158,-0.003390932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00413867
PTPN2,0.0016480989,0.0,0.0,0.0,-0.0007389357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000759834
SPI1,0.0,0.0,0.0,0.0,0.04923884,0.12773494,0.0,0.0,0.0,0.025480974,0.0,0.0,0.028849036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027215844
HBG1,0.0,0.0,0.0,0.0,-0.00015379317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024208666
ECE1,0.0,0.0,0.0,0.0,-0.0006441511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035640557
IRF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034087442,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005209969,0.0,0.0,0.0060295863,0.0,0.0,-0.0032763467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006177165
CCL2,0.013111043,0.0,0.0,0.0069239535,0.03473403,0.0,0.0,0.0,0.016205225,0.0,0.049084406,0.0066481335,0.0,0.0,0.0,0.11544788,0.16828619,0.0,0.1958632,0.19383772,0.06945351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022721173
MMP7,0.0,0.0,0.0,0.0,-0.0016779959,0.0,0.0,0.0,0.003071491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6642874e-05
IFIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005596757,0.0,0.0,0.0,0.0,0.0,0.0,0.0007164578,0.0,0.0,0.0,0.0,0.0,0.00014447371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008431816
OSGEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013529026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031264883
FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010523573,0.0,0.0037722297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012863949
ID3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060869483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003810977
NPTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00081841426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039118872
ACACA,0.00037194608,0.0,0.0,0.0,-0.0040318584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00217727
NF1,0.0004585515,0.0,0.0,0.0,0.0,0.00066238653,0.0,0.0029045693,0.0,-0.0007527765,0.0,0.0,0.0,-0.0005461693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016481001
ODC1,0.0,0.0,0.0,0.00026073592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012885792,0.0,0.0,0.0,0.0,0.0027892445,0.0,0.0,0.0,0.0,-0.0016249402
CCNB1,0.0,0.0,0.0,-0.00012181988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013766435,-0.00016504573,0.0,0.0,0.0,0.0,0.0,0.0,0.0007339892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020218561
CXCL9,0.003190656,0.0018851463,0.0,0.0,0.001774402,0.0,0.0,0.0,0.001351729,-0.0026314768,-8.587843e-05,0.0,0.003447875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040396868
CTSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070412112,0.0,0.0,0.0,0.0,0.12417011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039022636
CCL3,0.0,0.0,0.0,0.0,0.0,0.03637989,0.0,0.0,-0.00030458608,0.0,0.0,0.0,0.023116667,0.0,0.0,0.0165243,0.0421544,0.0,0.0,0.027867507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013024362
RETNLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003191737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020387417
HBB,0.0009949647,0.0,0.0,0.0,0.0,0.0,0.005191998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014403209,0.0,-0.003220797
ISG15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005761646,0.0,0.0,0.0,0.0,0.0,0.0,7.287077e-05,0.0,0.0,0.0,0.010363257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010601372
S100A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004737541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07203396
DPAGT1,-0.0019118118,0.0010761507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008649637
CD68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029618312,0.0,0.0,0.03660575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035160072
